mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
per_class,0.6,20,0.17193126582860058,0.2865521097143343,0.0,0.25936599423631124,0.4326923076923077,90,257,118,347,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.5}"
per_class,0.6,20,0.16915142187690732,0.28191903646151223,0.0,0.25722543352601157,0.42788461538461536,89,257,119,346,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.5}"
per_class,0.6,20,0.16637364409912955,0.2772894068318826,0.0,0.25507246376811593,0.4230769230769231,88,257,120,345,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.5}"
per_class,0.6,20,0.16637364409912955,0.2772894068318826,0.0,0.25507246376811593,0.4230769230769231,88,257,120,345,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.5}"
per_class,0.6,20,0.16637364409912955,0.2772894068318826,0.0,0.25507246376811593,0.4230769230769231,88,257,120,345,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.5}"
per_class,0.6,20,0.20682882479028636,0.28138137465047725,0.09499999999999997,0.31954887218045114,0.40865384615384615,85,181,123,266,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.5}"
per_class,0.6,20,0.20605104701250854,0.2767517450208476,0.09999999999999998,0.3181818181818182,0.40384615384615385,84,180,124,264,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.5}"
per_class,0.6,20,0.20327326923473077,0.27212211539121794,0.09999999999999998,0.3155893536121673,0.39903846153846156,83,180,125,263,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.5}"
per_class,0.6,20,0.20327326923473077,0.27212211539121794,0.09999999999999998,0.3155893536121673,0.39903846153846156,83,180,125,263,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.5}"
per_class,0.6,20,0.20327326923473077,0.27212211539121794,0.09999999999999998,0.3155893536121673,0.39903846153846156,83,180,125,263,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.5}"
per_class,0.6,20,0.3115287134869542,0.27254785581159036,0.37,0.38235294117647056,0.375,78,126,130,204,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.5}"
